Incidence, US by County, All Races, Breast (Female), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Harris, Texas","48201","111.2","109.2","113.2","12088"
"Nicholas, West Virginia","54067","111.1","89.5","136.8","102"
"Jackson, Kentucky","21109","111.1","81.4","149.0","49"
"Hudson, New Jersey","34017","111.1","106.2","116.3","1946"
"Lincoln, Tennessee","47103","111.0","91.9","133.2","130"
"Mercer, West Virginia","54055","111.0","96.8","127.0","247"
"Westmoreland, Virginia","51193","111.0","87.0","140.7","84"
"Iowa, Iowa","19095","111.0","83.2","145.6","59"
"Phillips, Colorado","8095","111.0","62.0","186.8","17"
"Sumter, Florida","12119","110.9","98.1","125.4","844"
"Vinton, Ohio","39163","110.9","81.3","148.8","49"
"Colbert, Alabama","1033","110.9","95.9","127.7","216"
"Wagoner, Oklahoma","40145","110.9","97.5","125.7","264"
"Valley, Idaho","16085","110.9","76.9","157.1","42"
"Logan, West Virginia","54045","110.9","92.5","132.2","142"
"Lampasas, Texas","48281","110.8","86.3","140.4","77"
"Polk, Wisconsin","55095","110.8","93.8","130.2","169"
"Brown, Illinois","17009","110.8","62.9","183.3","17"
"Wayne, Indiana","18177","110.8","97.0","126.2","257"
"Fayette, Iowa","19065","110.7","85.5","141.4","79"
"Fresno, California","6019","110.7","106.4","115.0","2638"
"Lumpkin, Georgia","13187","110.7","89.5","135.6","105"
"Hawkins, Tennessee","47073","110.7","96.2","127.0","228"
"Boone, West Virginia","54005","110.7","87.9","138.2","88"
"Beaufort, North Carolina","37013","110.6","94.7","128.6","203"
"Somervell, Texas","48425","110.6","75.3","158.3","34"
"Mendocino, California","6045","110.6","98.4","124.0","345"
"Wabash, Illinois","17185","110.6","78.8","151.9","45"
"Rio Blanco, Colorado","8103","110.6","66.3","174.1","20"
"Union, Oregon","41061","110.5","88.3","137.0","98"
"Jackson, Ohio","39079","110.5","90.9","133.2","118"
"Carter, Kentucky","21043","110.5","89.3","135.6","101"
"Kossuth, Iowa","19109","110.5","81.5","147.2","60"
"Jefferson Davis, Louisiana","22053","110.4","90.0","134.3","109"
"Delta, Michigan","26041","110.4","92.7","130.8","159"
"Phelps, Missouri","29161","110.4","92.3","131.2","143"
"Jefferson, Pennsylvania","42065","110.3","93.4","129.5","171"
"Sweet Grass, Montana","30097","110.3","60.0","193.5","16"
"Owen, Indiana","18119","110.3","86.8","138.8","83"
"Adams, Ohio","39001","110.3","89.0","135.5","99"
"Bates, Missouri","29013","110.3","83.5","143.6","64"
"Rappahannock, Virginia","51157","110.2","74.0","161.8","35"
"Washington, Illinois","17189","110.2","82.2","145.7","55"
"Columbia, Washington","53013","110.2","60.9","189.7","17"
"Walker, Alabama","1127","110.1","96.5","125.3","256"
"Madera, California","6039","110.1","100.1","120.9","458"
"Cherry, Nebraska","31031","110.1","67.8","172.0","24"
"Vernon, Louisiana","22115","110.1","91.5","131.4","127"
"Antrim, Michigan","26009","110.1","87.8","137.3","104"
"Hockley, Texas","48219","110.1","85.5","139.8","71"
"Whitley, Kentucky","21235","110.1","91.4","131.6","129"
"Hardin, Texas","48199","110.1","94.7","127.4","194"
"York, Nebraska","31185","109.9","80.6","147.0","52"
"McDowell, North Carolina","37111","109.9","93.8","128.3","182"
"Otsego, Michigan","26137","109.9","87.3","137.0","92"
"Custer, Idaho","16037","109.8","62.2","186.8","18"
"Wexford, Michigan","26165","109.7","89.6","133.1","116"
"Lubbock, Texas","48303","109.7","102.1","117.7","815"
"Clark, Nevada","32003","109.7","107.0","112.5","6498"
"Burke, North Carolina","37023","109.7","98.2","122.4","358"
"Wasco, Oregon","41065","109.7","87.6","136.0","96"
"Rains, Texas","48379","109.7","75.6","154.9","42"
"DeKalb, Missouri","29063","109.6","73.1","158.7","32"
"Tom Green, Texas","48451","109.5","98.3","121.7","369"
"Sheridan, Montana","30091","109.5","60.2","190.4","16"
"Fentress, Tennessee","47049","109.5","85.0","139.7","75"
"Paulding, Ohio","39125","109.5","83.5","141.4","66"
"Rutherford, North Carolina","37161","109.5","96.1","124.5","269"
"Gage, Nebraska","31067","109.5","86.7","137.1","89"
"Menifee, Kentucky","21165","109.5","66.2","171.8","23"
"Bartow, Georgia","13015","109.4","97.5","122.3","324"
"Etowah, Alabama","1055","109.4","98.3","121.6","381"
"Bannock, Idaho","16005","109.4","95.7","124.5","243"
"Indian River, Florida","12061","109.4","100.3","119.2","731"
"Box Elder, Utah","49003","109.3","91.6","129.5","139"
"Allegan, Michigan","26005","109.3","98.3","121.3","385"
"Bracken, Kentucky","21023","109.3","72.6","159.3","29"
"Toombs, Georgia","13279","109.3","87.7","134.7","94"
"Madison, Tennessee","47113","109.3","97.6","122.2","338"
"Johnson, Tennessee","47091","109.3","82.8","142.6","67"
"Montgomery, North Carolina","37123","109.2","88.1","134.2","103"
"Polk, Tennessee","47139","109.2","82.3","142.7","60"
"Klamath, Oregon","41035","109.2","94.7","125.4","238"
"Franklin, Pennsylvania","42055","109.1","99.8","119.1","553"
"Johnson, Illinois","17087","109.1","78.4","149.5","47"
"Wirt, West Virginia","54105","109.1","67.5","170.2","22"
"Galveston, Texas","48167","109.1","102.3","116.2","1021"
"Juniata, Pennsylvania","42067","109.1","86.6","136.1","89"
"Midland, Texas","48329","109.1","98.7","120.2","426"
"Muskogee, Oklahoma","40101","109.1","95.4","124.4","243"
"Clearwater, Idaho","16035","109.1","71.8","162.4","35"
"Breathitt, Kentucky","21025","109.0","79.4","146.7","48"
"Warren, North Carolina","37185","109.0","85.6","137.8","92"
"Greenwood, South Carolina","45047","109.0","95.7","123.7","262"
"Uvalde, Texas","48463","108.9","85.2","137.1","78"
"Buchanan, Missouri","29021","108.9","96.3","122.8","290"
"Kerr, Texas","48265","108.8","93.1","126.6","221"
"Churchill, Nevada","32001","108.8","86.3","135.8","87"
"Calhoun, West Virginia","54013","108.8","71.0","161.7","30"
"Yoakum, Texas","48501","108.8","66.6","166.9","21"
"Hancock, Mississippi","28045","108.7","92.4","127.3","173"
"Gonzales, Texas","48177","108.7","83.3","139.6","66"
"Grady, Georgia","13131","108.7","87.0","134.4","92"
"Darke, Ohio","39037","108.7","93.3","126.1","196"
"McMinn, Tennessee","47107","108.7","93.7","125.7","203"
"Sequoyah, Oklahoma","40135","108.7","91.3","128.7","148"
"Mercer, Ohio","39107","108.7","90.7","129.3","142"
"Scott, Mississippi","28123","108.6","86.4","134.8","88"
"Grant, South Dakota","46051","108.6","71.5","161.3","30"
"Burnet, Texas","48053","108.6","92.3","127.2","180"
"Marshall, Illinois","17123","108.6","78.9","147.2","50"
"Lee, Florida","12071","108.6","104.3","113.1","3020"
"Graves, Kentucky","21083","108.5","90.1","129.6","134"
"Sioux, Iowa","19167","108.5","87.7","132.9","103"
"Jasper, Texas","48241","108.5","89.5","130.4","130"
"Carter, Tennessee","47019","108.5","94.3","124.4","231"
"Moore, Texas","48341","108.4","81.3","141.5","55"
"Panola, Mississippi","28107","108.4","88.4","131.6","110"
"Miami-Dade, Florida","12086","108.4","106.2","110.7","9270"
"Madison, Arkansas","5087","108.4","79.8","144.2","52"
"Lafayette, Mississippi","28071","108.4","90.7","128.6","139"
"Crosby, Texas","48107","108.3","61.0","177.3","17"
"Prince William, Virginia","51153","108.2","101.9","114.8","1172"
"Clay, Iowa","19041","108.2","81.6","141.3","63"
"Citrus, Florida","12017","108.2","98.8","118.5","752"

"undefined"
