Incidence, US by County, All Races, All Cancer Sites (Both Sexes), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Jefferson, West Virginia","54037","459.7","436.1","484.4","1519"
"Hamilton, Tennessee","47065","459.7","450.5","468.9","10195"
"O'Brien, Iowa","19141","459.7","416.9","506.1","479"
"Washington, Arkansas","5143","459.6","446.4","473.2","4716"
"Kossuth, Iowa","19109","459.6","418.9","503.6","545"
"Rock Island, Illinois","17161","459.6","445.6","473.9","4373"
"Daviess, Missouri","29061","459.5","402.9","522.5","262"
"Pender, North Carolina","37141","459.4","437.3","482.5","1724"
"Clearfield, Pennsylvania","42033","459.4","441.5","478.0","2614"
"Bamberg, South Carolina","45009","459.4","416.3","506.1","471"
"Mercer, Ohio","39107","459.4","432.7","487.4","1192"
"Milam, Texas","48331","459.2","426.0","494.5","768"
"Cumberland, Maine","23005","459.1","449.1","469.2","8598"
"Trumbull, Ohio","39155","459.0","447.5","470.7","6648"
"Delaware, Indiana","18035","459.0","442.6","475.9","3148"
"Bristol, Rhode Island","44001","459.0","435.5","483.7","1557"
"Dorchester, South Carolina","45035","458.9","443.7","474.4","3697"
"St. Clair, Michigan","26147","458.9","445.6","472.5","4847"
"Yancey, North Carolina","37199","458.8","421.9","498.4","651"
"Dale, Alabama","1045","458.8","434.2","484.4","1369"
"Dyer, Tennessee","47045","458.7","430.9","487.9","1068"
"Warren, Iowa","19181","458.6","433.6","484.8","1306"
"Rusk, Wisconsin","55107","458.5","416.8","503.8","511"
"Carroll, Illinois","17015","458.4","416.9","503.4","520"
"Washington, Vermont","50023","458.3","436.6","481.0","1796"
"Charlotte, Virginia","51037","458.2","413.3","507.2","417"
"Chickasaw, Iowa","19037","458.1","411.4","509.1","390"
"DeSoto, Mississippi","28033","458.1","443.7","472.8","4037"
"Multnomah, Oregon","41051","458.0","451.3","464.9","18716"
"Jones, Mississippi","28067","458.0","437.2","479.6","1905"
"Morgan, Ohio","39115","457.9","416.2","503.1","482"
"Ware, Georgia","13299","457.9","429.5","487.8","1013"
"Fayette, Alabama","1057","457.9","418.3","500.5","536"
"Grand Forks, North Dakota","38035","457.9","434.2","482.6","1494"
"Sutton, Texas","48435","457.8","373.6","556.2","109"
"Jefferson, Georgia","13163","457.8","416.0","502.8","467"
"Wayne, Indiana","18177","457.8","437.5","478.9","2031"
"Jackson, Louisiana","22049","457.8","416.9","501.8","494"
"Randolph, Indiana","18135","457.8","425.5","492.1","794"
"Clearwater, Idaho","16035","457.8","407.6","513.7","349"
"Mitchell, North Carolina","37121","457.7","418.0","500.8","553"
"Henry, Ohio","39069","457.6","425.5","491.5","807"
"Hutchinson, Texas","48233","457.6","420.7","496.8","603"
"Brown, Wisconsin","55009","457.6","446.3","469.1","6525"
"Conecuh, Alabama","1035","457.5","411.8","507.3","414"
"Jackson, Missouri","29095","457.5","450.7","464.5","17768"
"Jones, North Carolina","37103","457.4","406.7","513.3","332"
"Ralls, Missouri","29173","457.4","406.5","513.4","328"
"Franklin, Maine","23007","457.4","427.3","489.2","979"
"Appanoose, Iowa","19007","457.4","413.7","504.9","443"
"Cleburne, Alabama","1029","457.4","415.5","502.6","466"
"Henderson, North Carolina","37089","457.3","442.7","472.4","4180"
"Angelina, Texas","48005","457.2","438.5","476.6","2325"
"Bartholomew, Indiana","18005","457.2","437.8","477.2","2165"
"Coffee, Georgia","13069","457.2","429.2","486.7","1031"
"Powell, Montana","30077","457.1","397.1","524.8","223"
"Fairfield, Ohio","39045","457.1","442.8","471.7","4047"
"Twiggs, Georgia","13289","457.0","402.6","517.6","290"
"Bradford, Florida","12007","457.0","425.0","490.9","795"
"Boone, Illinois","17007","456.8","432.6","482.0","1382"
"Pike, Arkansas","5109","456.7","407.7","510.4","338"
"Hardin, Illinois","17069","456.7","383.8","542.0","157"
"Gooding, Idaho","16047","456.7","413.4","503.6","423"
"Butler, Missouri","29023","456.6","431.5","483.0","1302"
"Wyoming, West Virginia","54109","456.6","421.9","493.6","706"
"Jefferson, Oklahoma","40067","456.6","394.1","527.1","209"
"Ada, Idaho","16001","456.5","447.6","465.6","10398"
"Madison, Ohio","39097","456.5","430.3","484.0","1167"
"Meagher, Montana","30059","456.4","355.2","585.0","82"
"Lowndes, Georgia","13185","456.4","437.9","475.4","2393"
"Athens, Ohio","39009","456.4","432.1","481.7","1408"
"Warren, North Carolina","37185","456.4","421.3","494.0","724"
"Martin, Florida","12085","456.3","443.9","468.9","6522"
"Adair, Missouri","29001","456.3","418.7","496.4","582"
"Stark, Illinois","17175","456.3","390.1","531.5","187"
"Pike, Missouri","29163","456.2","417.3","497.8","532"
"Quitman, Mississippi","28119","456.2","395.7","523.8","215"
"Nez Perce, Idaho","16069","456.1","430.1","483.2","1249"
"Piute, Utah","49031","456.1","321.5","632.5","49"
"Parker, Texas","48367","455.9","440.2","472.1","3395"
"Lunenburg, Virginia","51111","455.8","411.7","504.0","426"
"Juniata, Pennsylvania","42067","455.8","422.5","491.2","749"
"Calhoun, Illinois","17013","455.8","389.1","532.5","181"
"McHenry, Illinois","17111","455.7","445.3","466.4","7731"
"Winnebago, Wisconsin","55139","455.7","442.3","469.5","4574"
"Hot Spring, Arkansas","5059","455.7","427.2","485.7","1012"
"Tolland, Connecticut","9013","455.6","441.1","470.5","3970"
"Cherokee, Texas","48073","455.6","431.8","480.5","1434"
"Gasconade, Missouri","29073","455.6","414.8","499.9","513"
"Monroe, Ohio","39111","455.6","413.4","501.3","479"
"Montgomery, Arkansas","5097","455.6","403.5","513.5","340"
"Decatur, Georgia","13087","455.6","422.9","490.1","751"
"Stark, Ohio","39151","455.5","446.9","464.3","11423"
"Braxton, West Virginia","54007","455.4","412.8","501.6","469"
"Monroe, Wisconsin","55081","455.4","429.9","482.1","1263"
"Ward, North Dakota","38101","455.4","432.2","479.5","1503"
"Saginaw, Michigan","26145","455.4","443.4","467.7","5837"
"Winn, Louisiana","22127","455.3","412.1","502.1","429"
"Darlington, South Carolina","45031","455.3","434.9","476.4","2016"
"Logan, Arkansas","5083","455.3","420.9","491.9","689"
"Lincoln, Mississippi","28085","455.2","426.3","485.7","967"
"Marengo, Alabama","1091","455.2","418.1","494.9","598"
"Bacon, Georgia","13005","455.2","403.5","511.9","295"
"Bedford, Tennessee","47003","455.1","429.4","482.1","1215"
"Pope, Arkansas","5115","455.1","432.8","478.3","1624"
"Lawrence, Indiana","18093","455.1","431.1","480.3","1432"
"Potter, Texas","48375","455.1","437.8","472.9","2715"
"Harding, New Mexico","35021","455.1","277.9","731.9","31"
"Glascock, Georgia","13125","455.1","359.7","569.3","84"
"Sauk, Wisconsin","55111","455.1","434.0","477.0","1864"
"New York, New York","36061","454.8","450.4","459.2","43114"
"Horry, South Carolina","45051","454.8","445.5","464.2","10338"
"Randolph, Missouri","29175","454.7","420.7","490.8","686"
"Gage, Nebraska","31067","454.7","420.5","491.3","718"
"St. Mary's, Maryland","24037","454.6","437.1","472.7","2667"
"Boone, Indiana","18011","454.6","431.6","478.6","1528"
"Grady, Georgia","13131","454.6","420.9","490.5","709"
"Lewis, Tennessee","47101","454.6","408.0","505.6","380"
"Traill, North Dakota","38097","454.4","396.2","519.2","243"
"Van Zandt, Texas","48467","454.4","432.1","477.6","1695"
"Kleberg, Texas","48273","454.4","420.3","490.5","680"
"Franklin, Vermont","50011","454.3","429.3","480.4","1323"
"Rabun, Georgia","13241","454.3","416.1","495.5","610"
"Middlesex, Virginia","51119","454.3","408.4","505.0","464"
"Sioux, Iowa","19167","454.3","423.6","486.6","874"
"Brown, South Dakota","46013","454.2","426.4","483.5","1074"
"Hampton, Virginia","51650","454.1","438.8","469.8","3523"
"Clarke, Georgia","13059","454.1","435.1","473.6","2277"
"Cape Girardeau, Missouri","29031","454.0","434.2","474.5","2088"
"Charlton, Georgia","13049","454.0","406.1","506.2","335"
"Laclede, Missouri","29105","453.9","425.8","483.4","1027"
"Edgecombe, North Carolina","37065","453.8","431.0","477.5","1625"
"Jasper, Iowa","19099","453.8","426.7","482.3","1117"
"Macon, Missouri","29121","453.8","412.8","498.1","499"
"Union, Tennessee","47173","453.8","415.4","495.0","558"
"Sheridan, Nebraska","31161","453.8","384.0","533.9","184"
"Adams, Mississippi","28001","453.7","424.8","484.3","971"
"Marion, Oregon","41047","453.7","443.9","463.6","8484"
"Union, New Jersey","34039","453.7","446.1","461.4","14012"
"Hamilton, Nebraska","31081","453.6","399.8","513.0","281"
"Smith, Texas","48423","453.6","441.9","465.6","5932"
"Douglas, Washington","53017","453.6","427.0","481.5","1132"
"Sullivan, Indiana","18153","453.6","417.2","492.5","600"
"Berrien, Michigan","26021","453.5","440.2","467.0","4767"
"Ohio, West Virginia","54069","453.4","428.7","479.4","1399"
"Nash, North Carolina","37127","453.3","436.0","471.2","2744"
"Grafton, New Hampshire","33009","453.3","435.9","471.2","2824"
"Jackson, Texas","48239","453.3","408.8","501.4","408"
"Amelia, Virginia","51007","453.2","407.8","502.7","404"
"Okanogan, Washington","53047","453.2","428.0","479.5","1356"
"Choctaw, Oklahoma","40023","453.2","411.6","498.1","473"
"Durham, North Carolina","37063","453.1","442.1","464.4","6780"
"Chester, Tennessee","47023","453.1","411.8","497.6","465"
"Lynchburg, Virginia","51680","453.0","431.7","475.0","1824"
"Dakota, Nebraska","31043","452.9","412.7","495.9","482"
"Carroll, Ohio","39019","452.9","422.6","485.1","909"
"Danville, Virginia","51590","452.9","427.5","479.5","1325"
"Cass, Texas","48067","452.9","423.5","484.0","978"
"Suffolk, Virginia","51800","452.9","433.8","472.6","2225"
"Marathon, Wisconsin","55073","452.9","438.3","467.9","3849"
"Amite, Mississippi","28005","452.8","408.6","501.0","436"
"Defiance, Ohio","39039","452.8","425.7","481.3","1105"
"Gwinnett, Georgia","13135","452.8","445.6","460.0","17435"
"Berkeley, South Carolina","45015","452.7","439.5","466.2","4802"
"Jefferson, Alabama","1073","452.6","445.8","459.6","17480"
"Searcy, Arkansas","5129","452.6","398.0","513.6","288"
"Summit, Ohio","39153","452.6","445.3","460.0","15602"
"Greeley, Nebraska","31077","452.6","351.1","576.9","88"
"Dawson, Texas","48115","452.5","403.6","505.8","320"
"Silver Bow, Montana","30093","452.5","424.4","482.1","1044"
"Rankin, Mississippi","28121","452.4","437.8","467.3","3797"
"Henry, Alabama","1067","452.4","413.9","494.0","559"
"DeKalb, Indiana","18033","452.4","426.1","480.1","1154"
"Randolph, West Virginia","54083","452.4","422.5","484.0","931"
"Wayne, Tennessee","47181","452.4","413.0","495.0","510"
"Hampshire, West Virginia","54027","452.4","418.9","488.0","755"
"Baldwin, Alabama","1003","452.4","440.9","464.2","6287"
"Cheyenne, Nebraska","31033","452.3","399.4","510.6","284"
"Chesterfield, South Carolina","45025","452.2","427.6","477.9","1348"
"Emporia, Virginia","51595","452.1","382.3","531.8","160"
"Dunklin, Missouri","29069","452.0","422.1","483.6","898"
"Jackson, Oklahoma","40065","452.0","416.8","489.4","629"
"Wichita, Texas","48485","452.0","436.2","468.2","3236"
"Talladega, Alabama","1121","452.0","433.2","471.5","2309"
"Henderson, Tennessee","47077","451.8","420.3","485.2","808"
"Chariton, Missouri","29041","451.7","395.9","514.1","270"
"Richmond, North Carolina","37153","451.7","426.7","477.8","1295"
"Tripp, South Dakota","46123","451.6","386.1","526.3","198"
"Passaic, New Jersey","34031","451.6","443.6","459.7","12550"
"Spotsylvania, Virginia","51177","451.5","435.3","468.1","3128"
"Anson, North Carolina","37007","451.5","418.6","486.4","739"
"McLean, Illinois","17113","451.5","437.0","466.3","3843"
"Yuba, California","6115","451.5","429.2","474.5","1637"
"Ashtabula, Ohio","39007","451.4","434.7","468.6","2956"
"Lake, Illinois","17097","451.4","444.5","458.4","17208"
"Cowlitz, Washington","53015","451.4","435.0","468.4","3083"
"Okaloosa, Florida","12091","451.3","438.9","464.0","5218"
"Crawford, Ohio","39033","451.3","426.5","477.3","1331"
"Pike, Alabama","1109","451.3","419.5","485.0","789"
"Columbus, North Carolina","37047","451.2","429.4","473.9","1723"
"DeKalb, Georgia","13089","451.2","444.1","458.5","16245"
"Montmorency, Michigan","26119","451.1","401.1","507.0","404"
"Union, Louisiana","22111","451.1","416.4","488.0","692"
"Lake, South Dakota","46079","451.1","403.7","503.0","380"
"Outagamie, Wisconsin","55087","451.1","438.0","464.6","4646"
"Deschutes, Oregon","41017","450.8","438.2","463.6","5322"
"Chesterfield, Virginia","51041","450.8","440.9","460.9","8441"
"Hancock, Ohio","39063","450.8","431.1","471.1","2089"
"Murray, Georgia","13213","450.8","422.5","480.5","998"
"Rusk, Texas","48401","450.7","427.4","475.1","1455"
"Charleston, South Carolina","45019","450.7","441.7","459.8","10220"
"Martinsville, Virginia","51690","450.7","407.1","498.1","419"
"Halifax, Virginia","51083","450.6","424.1","478.5","1225"
"Wilcox, Georgia","13315","450.6","396.0","511.0","254"
"Noble, Oklahoma","40103","450.6","402.3","503.4","338"
"Delaware, Ohio","39041","450.5","437.1","464.2","4554"
"Chelan, Washington","53007","450.5","431.1","470.6","2188"
"Lee, Texas","48287","450.5","410.7","493.5","498"
"Sabine, Louisiana","22085","450.5","417.1","485.9","737"
"Clinton, Indiana","18023","450.4","420.5","482.0","884"
"Lee, Arkansas","5077","450.3","398.4","507.5","286"
"Dane, Wisconsin","55025","450.2","441.9","458.5","11994"
"Mineral, West Virginia","54057","450.1","419.3","482.7","864"
"Geneva, Alabama","1061","450.1","419.1","482.8","841"
"Stanley, South Dakota","46117","450.0","360.1","557.4","93"
"Lake, California","6033","450.0","429.9","470.9","2148"
"Colquitt, Georgia","13071","450.0","423.8","477.4","1140"
"Osage, Missouri","29151","450.0","404.9","499.0","381"
"Wilson, North Carolina","37195","449.9","431.2","469.2","2318"
"Davidson, Tennessee","47037","449.9","442.6","457.4","15064"
"Nicholas, West Virginia","54067","449.8","418.0","483.6","818"
"Taylor, West Virginia","54091","449.8","411.1","491.4","531"
"Pocahontas, West Virginia","54075","449.8","398.3","507.1","316"
"Chittenden, Vermont","50007","449.7","435.4","464.3","4016"
"Perry, Alabama","1105","449.7","395.1","510.0","272"
"Chesapeake, Virginia","51550","449.7","437.7","462.1","5581"
"Little River, Arkansas","5081","449.6","404.3","498.9","393"
"Grant, Louisiana","22043","449.5","412.7","488.8","572"
"Edwards, Illinois","17047","449.4","389.5","516.9","216"
"Johnson, Missouri","29101","449.4","423.0","476.9","1138"
"Brantley, Georgia","13025","449.3","409.5","492.1","499"
"Buffalo, Nebraska","31019","449.3","422.8","477.1","1132"
"Richland, South Carolina","45079","449.3","439.7","459.0","8882"
"Van Buren, Michigan","26159","449.2","429.8","469.4","2157"
"Dawson, Georgia","13085","449.1","414.4","486.0","701"
"Barron, Wisconsin","55005","449.1","425.4","473.9","1478"
"Audubon, Iowa","19009","449.1","386.4","520.5","211"
"Johnson, Illinois","17087","449.1","404.8","497.4","401"
"Frederick, Maryland","24021","449.1","437.6","460.7","6195"
"Bremer, Iowa","19017","449.0","415.6","484.4","725"
"Broward, Florida","12011","449.0","445.0","452.9","51565"
"Marion, Texas","48315","449.0","402.1","500.8","386"
"Cook, Illinois","17031","448.9","446.4","451.4","128741"
"Ripley, Missouri","29181","448.9","406.6","494.7","440"
"Marin, California","6041","448.9","439.0","459.0","8518"
"Bradley, Tennessee","47011","448.9","432.2","466.1","2835"
"Johnson, Arkansas","5071","448.8","415.5","484.3","701"
"Nolan, Texas","48353","448.8","406.1","494.9","429"
"Wabash, Illinois","17185","448.8","401.8","500.1","366"
"Warren, Ohio","39165","448.7","436.7","460.9","5552"
"Gladwin, Michigan","26051","448.7","418.6","480.8","964"
"Pierce, Georgia","13229","448.7","409.9","490.3","516"
"Oconee, South Carolina","45073","448.7","430.5","467.6","2555"
"Alcorn, Mississippi","28003","448.6","421.4","477.2","1062"
"Monroe, Missouri","29137","448.5","396.0","506.8","295"
"Early, Georgia","13099","448.5","398.4","503.6","309"
"Antrim, Michigan","26009","448.5","416.7","482.6","879"
"Talbot, Georgia","13263","448.4","387.9","517.0","230"
"Tate, Mississippi","28137","448.4","415.8","482.9","747"
"Butler, Ohio","39017","448.4","439.1","457.8","9274"
"Wood, Wisconsin","55141","448.2","429.4","467.7","2317"
"Boundary, Idaho","16021","448.0","401.7","498.9","378"
"Montgomery, Alabama","1101","447.9","436.0","460.0","5636"
"Attala, Mississippi","28007","447.9","410.6","487.9","563"
"Posey, Indiana","18129","447.8","414.9","482.8","744"
"Bowman, North Dakota","38011","447.7","360.1","551.9","104"
"Wayne, Mississippi","28153","447.7","410.9","487.0","572"
"Ripley, Indiana","18137","447.7","416.1","481.1","789"
"Yamhill, Oregon","41071","447.7","430.8","465.2","2773"
"Miller, Georgia","13201","447.7","383.1","520.9","186"
"Callaway, Missouri","29027","447.5","421.7","474.5","1183"
"Eau Claire, Wisconsin","55035","447.4","429.6","465.7","2531"
"Orleans, Louisiana","22071","447.4","438.2","456.9","9526"
"Cumberland, Tennessee","47035","447.3","427.2","468.2","2309"
"Gadsden, Florida","12039","447.3","422.6","473.3","1291"
"Lexington, South Carolina","45063","447.3","436.9","458.0","7328"
"Sabine, Texas","48403","447.2","399.9","499.5","422"
"Bonner, Idaho","16017","447.2","423.1","472.5","1488"
"Rutherford, Tennessee","47149","447.2","435.6","459.1","5969"
"Dinwiddie, Virginia","51053","447.1","415.8","480.3","806"
"Jasper, Illinois","17079","447.1","396.1","503.3","301"
"Lincoln, Maine","23015","447.1","420.6","475.1","1281"
"Atkinson, Georgia","13003","447.0","384.6","516.6","193"
"Tuscarawas, Ohio","39157","447.0","430.0","464.7","2776"
"Auglaize, Ohio","39011","447.0","422.4","472.7","1321"
"Anderson, Tennessee","47001","446.9","428.3","466.1","2353"
"Charles, Maryland","24017","446.8","431.8","462.3","3572"
"King, Washington","53033","446.8","442.8","450.9","49845"
"Ionia, Michigan","26067","446.8","424.6","469.9","1594"
"Barbour, West Virginia","54001","446.8","406.9","489.8","497"
"Page, Virginia","51139","446.7","414.1","481.4","754"
"Josephine, Oregon","41033","446.6","429.8","464.1","3116"
"Huron, Michigan","26063","446.6","419.1","475.6","1151"
"Kosciusko, Indiana","18085","446.5","427.0","466.8","2062"
"Miami, Ohio","39109","446.4","430.1","463.1","3016"
"Miller, Missouri","29131","446.3","413.3","481.3","725"
"Carroll, Mississippi","28015","446.3","398.7","498.7","352"
"Lemhi, Idaho","16059","446.3","395.0","504.1","336"
"Jefferson, Oregon","41031","446.2","411.1","483.8","655"
"Walsh, North Dakota","38099","446.2","398.9","498.2","362"
"Culpeper, Virginia","51047","446.2","421.5","472.1","1276"
"Wilson, Tennessee","47189","446.1","430.8","461.8","3400"
"Wayne, Iowa","19185","446.1","383.8","516.5","211"
"Van Wert, Ohio","39161","446.1","415.6","478.3","845"
"Osceola, Florida","12097","446.1","435.9","456.5","7446"
"Geauga, Ohio","39055","446.1","429.1","463.6","2880"
"Cavalier, North Dakota","38019","445.9","367.7","538.1","143"
"Dubois, Indiana","18037","445.8","419.8","473.0","1170"
"Liberty, Georgia","13179","445.8","417.6","475.2","1046"
"Gibson, Indiana","18051","445.7","417.1","475.9","949"
"Kings, New York","36047","445.7","442.1","449.3","60222"
"Rockingham, Virginia","51165","445.7","427.2","464.9","2307"
"Yell, Arkansas","5149","445.7","410.2","483.6","606"
"Cass, Missouri","29037","445.6","428.7","462.9","2753"
"Pike, Pennsylvania","42103","445.6","424.3","467.8","1842"
"Lewis, Missouri","29111","445.6","393.5","503.0","286"
"Ashe, North Carolina","37009","445.6","415.4","477.6","935"
"Henrico, Virginia","51087","445.5","435.8","455.5","8238"
"Poweshiek, Iowa","19157","445.5","407.8","486.1","572"
"Lafayette, Wisconsin","55065","445.5","405.1","489.1","484"
"Iron, Utah","49021","445.4","417.2","474.9","981"
"James City, Virginia","51095","445.4","427.1","464.4","2514"
"Eaton, Michigan","26045","445.4","429.2","462.0","3100"
"Sharkey, Mississippi","28125","445.4","368.8","534.1","135"
"Delta, Michigan","26041","445.4","419.9","472.4","1273"
"Huntington, Indiana","18069","445.3","417.6","474.5","1012"
"Warrick, Indiana","18173","445.3","423.7","467.8","1690"
"Hot Springs, Wyoming","56017","445.2","373.0","528.8","168"
"Beckham, Oklahoma","40009","445.2","407.7","485.3","538"
"Rogers, Oklahoma","40131","445.0","427.0","463.6","2402"
"Harrison, Missouri","29081","445.0","390.7","505.3","275"
"Trempealeau, Wisconsin","55121","444.9","414.7","476.9","852"
"Ellis, Texas","48139","444.9","430.3","459.9","3717"
"Newport News, Virginia","51700","444.9","431.1","459.1","4056"
"Madison, Iowa","19121","444.9","403.8","489.4","449"
"Escambia, Alabama","1053","444.8","418.0","473.1","1062"
"Washington, Missouri","29221","444.8","411.3","480.5","687"
"Chatham, Georgia","13051","444.8","434.1","455.6","6939"
"Washington, Idaho","16087","444.7","397.7","496.6","360"
"Seminole, Florida","12117","444.7","436.4","453.0","11575"
"Desha, Arkansas","5041","444.7","398.1","495.6","360"
"Holt, Nebraska","31089","444.6","393.8","500.5","332"
"Muskegon, Michigan","26121","444.6","431.6","457.9","4710"
"Haywood, Tennessee","47075","444.5","405.3","486.6","515"
"Matanuska-Susitna, Alaska","2170","444.5","424.0","465.7","2092"
"Montgomery, Tennessee","47125","444.4","429.1","460.1","3408"
"Richmond, Virginia","51760","444.3","431.7","457.3","5071"
"Coles, Illinois","17029","444.2","419.9","469.6","1340"
"Nevada, Arkansas","5099","443.9","390.2","503.6","269"
"Conway, Arkansas","5029","443.8","408.7","481.2","634"
"Kershaw, South Carolina","45055","443.7","422.9","465.4","1827"
"Marshall, Alabama","1095","443.7","426.3","461.7","2564"
"Avoyelles, Louisiana","22009","443.7","417.5","471.1","1115"
"Monongalia, West Virginia","54061","443.7","424.6","463.6","2140"
"York, Nebraska","31185","443.7","399.8","491.4","414"
"Jasper, South Carolina","45053","443.6","411.4","477.8","769"
"Russell, Alabama","1113","443.6","420.2","468.0","1404"
"Clark, Missouri","29045","443.6","384.2","510.4","217"
"Madison, Alabama","1089","443.6","434.3","453.1","8998"
"Camden, North Carolina","37029","443.5","392.1","500.3","282"
"Laramie, Wyoming","56021","443.5","425.6","461.9","2455"
"Gilchrist, Florida","12041","443.4","403.4","486.6","507"
"Neshoba, Mississippi","28099","443.4","411.3","477.5","744"
"Converse, Wyoming","56009","443.3","397.8","492.8","368"
"Mecklenburg, North Carolina","37119","443.3","437.1","449.4","21368"
"Weakley, Tennessee","47183","443.2","414.1","473.8","928"
"Lamoille, Vermont","50015","443.2","409.8","478.8","688"
"Choctaw, Alabama","1023","443.2","400.1","490.1","433"
"Franklin, Indiana","18047","443.1","408.7","479.9","648"
"Crawford, Wisconsin","55023","443.1","404.6","484.7","545"
"Coos, Oregon","41011","443.1","423.6","463.3","2285"
"Gilliam, Oregon","41021","443.0","338.0","576.3","72"
"Lavaca, Texas","48285","443.0","407.4","481.1","654"
"Rains, Texas","48379","443.0","397.0","493.7","397"
"Marlboro, South Carolina","45069","442.9","411.4","476.4","771"
"Palm Beach, Florida","12099","442.9","438.7","447.1","48388"
"La Crosse, Wisconsin","55063","442.8","426.6","459.4","3001"
"Columbiana, Ohio","39029","442.6","426.7","458.9","3196"
"Mobile, Alabama","1097","442.5","433.9","451.1","10821"
"Orange, Texas","48361","442.4","423.8","461.6","2230"
"Summit, Utah","49043","442.3","410.7","475.7","886"
"Columbia, Oregon","41009","442.3","419.3","466.3","1507"
"Southeast Fairbanks, Alaska","2240","442.2","372.6","521.1","167"
"Cumberland, Pennsylvania","42041","442.2","431.7","453.0","7017"
"Cuming, Nebraska","31039","442.2","390.4","499.6","294"
"Northumberland, Virginia","51133","442.0","403.0","485.1","604"
"Lawrence, Missouri","29109","441.9","415.2","469.9","1081"
"Bronx, New York","36005","441.9","437.0","446.9","31528"
"Cherokee, Iowa","19035","441.9","397.1","491.0","414"
"Hart, Georgia","13147","441.9","410.8","475.0","813"
"Greene, North Carolina","37079","441.9","405.5","480.9","571"
"Cole, Missouri","29051","441.8","422.1","462.2","1988"
"Champaign, Illinois","17019","441.8","428.4","455.6","4315"
"Pemiscot, Missouri","29155","441.8","401.3","485.4","459"
"Blaine, Oklahoma","40011","441.7","390.4","498.3","290"
"Roanoke, Virginia","51161","441.5","425.1","458.5","2926"
"Yadkin, North Carolina","37197","441.5","415.5","468.8","1146"
"Sequoyah, Oklahoma","40135","441.4","415.9","468.2","1181"
"Stafford, Virginia","51179","441.4","424.4","458.9","2834"
"Jackson, Michigan","26075","441.4","428.1","454.9","4438"
"McMinn, Tennessee","47107","441.3","419.2","464.4","1599"
"Tuscaloosa, Alabama","1125","441.3","428.2","454.7","4527"
"Sanilac, Michigan","26151","441.3","416.5","467.3","1306"
"Pottawatomie, Oklahoma","40125","441.1","420.9","461.9","1877"
"Middlesex, Massachusetts","25017","441.1","436.7","445.6","40133"
"Pembina, North Dakota","38067","441.0","382.6","506.8","241"
"Dawson, Montana","30021","441.0","387.8","499.8","270"
"Orange, Virginia","51137","441.0","414.4","469.1","1092"
"Montague, Texas","48337","440.9","405.1","479.4","617"
"Lincoln, South Dakota","46083","440.8","414.5","468.3","1116"
"Benton, Arkansas","5007","440.7","429.2","452.4","5735"
"Nodaway, Missouri","29147","440.7","402.1","482.2","515"
"Dallas, Iowa","19049","440.7","419.6","462.6","1691"
"Orange, North Carolina","37135","440.5","424.8","456.6","3188"
"Montgomery, North Carolina","37123","440.4","409.6","472.9","831"
"Linn, Missouri","29115","440.4","396.1","488.9","394"
"Bonneville, Idaho","16019","440.4","422.6","458.7","2400"
"Lancaster, Nebraska","31109","440.3","429.6","451.1","6845"
"Day, South Dakota","46037","440.3","376.5","513.2","204"
"Comanche, Oklahoma","40031","440.2","423.3","457.7","2623"
"Tooele, Utah","49045","440.2","413.9","467.6","1119"
"Hamilton, Indiana","18057","440.2","429.2","451.4","6518"
"Bertie, North Carolina","37015","440.2","405.6","477.3","648"
"Greene, Indiana","18055","440.1","412.2","469.6","980"
"Calhoun, South Carolina","45017","440.1","399.6","484.0","485"
"De Baca, New Mexico","35011","440.1","334.5","574.7","69"
"Adair, Oklahoma","40001","440.1","403.6","479.1","562"
"San Luis Obispo, California","6079","440.1","430.1","450.3","8108"
"Putnam, Ohio","39137","440.0","411.4","470.2","935"
"Warren, Mississippi","28149","439.9","415.0","465.9","1246"
"Clayton, Iowa","19043","439.8","403.0","479.5","596"
"Cotton, Oklahoma","40033","439.8","375.8","512.5","181"
"Evans, Georgia","13109","439.6","388.6","495.6","278"
"Indiana, Pennsylvania","42063","439.6","421.3","458.5","2401"
"Victoria, Texas","48469","439.6","421.3","458.6","2266"
"Polk, Oregon","41053","439.6","420.5","459.4","2130"
"Sumter, Florida","12119","439.5","424.1","455.4","7063"
"Rockbridge, Virginia","51163","439.4","407.0","474.0","793"
"Grant, North Dakota","38037","439.4","347.9","552.7","97"
"Phelps, Missouri","29161","439.3","413.4","466.5","1133"
"Webster, Missouri","29225","439.3","411.3","468.8","949"
"Wayne, Pennsylvania","42127","439.3","418.1","461.4","1786"
"Kewaunee, Wisconsin","55061","439.2","403.8","477.2","617"
"Johnson, Tennessee","47091","439.2","402.8","478.4","580"
"Glynn, Georgia","13127","439.1","421.1","457.7","2410"
"Union, Oregon","41061","439.1","406.4","473.9","745"
"Box Butte, Nebraska","31013","439.0","389.2","493.7","318"
"Pierce, Nebraska","31139","439.0","379.2","506.2","209"
"Smith, Tennessee","47159","439.0","401.3","479.5","532"
"Manatee, Florida","12081","438.9","430.8","447.1","13171"
"Platte, Missouri","29165","438.9","420.9","457.5","2374"
"Taylor, Texas","48441","438.8","423.3","454.7","3161"
"DeWitt, Texas","48123","438.8","403.8","476.3","615"
"Tyler, West Virginia","54095","438.8","388.3","494.9","303"
