Incidence, US by County, All Races, Prostate (Male), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Clarke, Virginia","51043","99.1","74.1","131.4","56"
"Talladega, Alabama","1121","99.0","87.0","112.4","261"
"Floyd, Iowa","19067","99.0","75.2","129.1","59"
"Washington, Vermont","50023","99.0","85.7","114.1","211"
"Muskegon, Michigan","26121","99.0","90.5","108.0","538"
"Jones, Iowa","19105","98.9","77.1","125.6","72"
"Polk, Florida","12105","98.9","94.8","103.2","2236"
"Laclede, Missouri","29105","98.9","81.5","119.2","116"
"Elmore, Idaho","16039","98.8","75.8","126.6","65"
"Dyer, Tennessee","47045","98.8","80.8","119.9","111"
"Laurens, Georgia","13175","98.8","82.5","117.5","136"
"Stone, Arkansas","5137","98.8","74.9","130.4","59"
"Carter, Kentucky","21043","98.8","79.0","122.5","90"
"Leake, Mississippi","28079","98.7","75.3","127.1","64"
"Broward, Florida","12011","98.7","96.1","101.4","5544"
"Chenango, New York","36017","98.7","84.8","114.6","186"
"Rusk, Texas","48401","98.7","83.7","115.8","160"
"Menominee, Michigan","26109","98.7","79.9","121.6","100"
"Leslie, Kentucky","21131","98.7","68.5","139.2","36"
"Carter, Oklahoma","40019","98.6","82.6","117.0","139"
"Lamoille, Vermont","50015","98.6","77.7","123.7","81"
"Penobscot, Maine","23019","98.6","89.9","108.0","498"
"Hyde, North Carolina","37095","98.6","56.7","161.7","18"
"Hood, Texas","48221","98.6","86.0","112.8","236"
"Whiteside, Illinois","17195","98.6","85.2","113.8","200"
"Johnson, Texas","48251","98.6","89.3","108.8","434"
"Breckinridge, Kentucky","21027","98.6","76.2","126.2","71"
"Santa Barbara, California","6083","98.6","92.8","104.6","1146"
"Dallas, Iowa","19049","98.5","84.3","114.4","181"
"Calhoun, South Carolina","45017","98.5","72.7","131.8","54"
"Ontonagon, Michigan","26131","98.5","68.7","149.4","39"
"Decatur, Georgia","13087","98.4","77.4","123.7","78"
"Iroquois, Illinois","17075","98.4","80.1","120.2","103"
"Orange, Virginia","51137","98.4","81.5","118.2","122"
"Wilkes, North Carolina","37193","98.4","86.3","112.0","248"
"Buchanan, Iowa","19019","98.4","76.1","125.8","68"
"Montgomery, Missouri","29139","98.4","71.1","134.4","44"
"Dallas, Texas","48113","98.4","95.6","101.3","5227"
"Breathitt, Kentucky","21025","98.4","69.4","136.4","41"
"Ohio, Kentucky","21183","98.4","76.8","124.6","74"
"Grant, Kentucky","21081","98.3","73.8","128.1","63"
"Lamar, Alabama","1075","98.3","74.0","129.8","56"
"Schuylkill, Pennsylvania","42107","98.2","89.7","107.3","515"
"Curry, New Mexico","35009","98.2","80.4","118.8","109"
"Deaf Smith, Texas","48117","98.2","70.6","132.9","43"
"Portage, Wisconsin","55097","98.2","84.9","113.0","209"
"Tama, Iowa","19171","98.2","74.5","127.9","60"
"Lewis, Washington","53041","98.1","86.8","110.6","287"
"Boyd, Kentucky","21019","98.1","83.1","115.2","160"
"Cumberland, Kentucky","21057","98.1","64.3","147.4","27"
"Stark, Illinois","17175","98.1","60.0","155.9","21"
"Logan, Kentucky","21141","98.1","78.6","121.4","90"
"Cole, Missouri","29051","98.1","85.4","112.2","229"
"Simpson, Mississippi","28127","98.1","77.6","122.8","83"
"Montgomery, Ohio","39113","98.1","93.3","103.2","1602"
"Richland, North Dakota","38077","98.0","72.3","130.6","51"
"Jackson, Michigan","26075","98.0","89.3","107.3","501"
"Lawrence, Alabama","1079","98.0","79.5","119.7","105"
"Kalkaska, Michigan","26079","98.0","76.4","125.1","73"
"Bacon, Georgia","13005","98.0","64.2","143.3","29"
"Harris, Texas","48201","98.0","95.9","100.2","9078"
"Brewster, Texas","48043","97.9","68.0","138.9","38"
"Greenup, Kentucky","21089","97.9","81.2","117.5","124"
"Montcalm, Michigan","26117","97.9","84.4","112.9","199"
"San Diego, California","6073","97.9","95.7","100.1","8115"
"Monterey, California","6053","97.9","91.8","104.2","1025"
"Danville, Virginia","51590","97.8","81.5","116.8","133"
"Cedar, Nebraska","31027","97.8","67.4","140.0","34"
"Orangeburg, South Carolina","45075","97.8","86.5","110.3","291"
"Crook, Oregon","41013","97.7","79.6","120.1","107"
"Floyd, Georgia","13115","97.7","86.5","110.0","286"
"St. Clair, Illinois","17163","97.7","90.5","105.4","726"
"Anchorage, Alaska","2020","97.6","89.4","106.3","644"
"Brown, Texas","48049","97.6","81.1","116.8","127"
"Burke, North Carolina","37023","97.6","86.8","109.6","306"
"Muhlenberg, Kentucky","21177","97.6","78.8","119.7","99"
"Adams, Wisconsin","55001","97.6","79.2","120.7","104"
"Franklin, Idaho","16041","97.6","67.8","136.6","35"
"Preston, West Virginia","54077","97.6","80.5","117.7","120"
"Lee, Iowa","19111","97.5","80.4","117.5","121"
"Gooding, Idaho","16047","97.5","71.4","130.6","47"
"Kerr, Texas","48265","97.5","84.5","112.5","215"
"Caldwell, North Carolina","37027","97.4","86.0","110.0","280"
"Clark, Kentucky","21049","97.4","79.5","118.3","110"
"Westmoreland, Pennsylvania","42129","97.4","92.2","102.9","1346"
"Boone, Missouri","29019","97.4","87.3","108.3","370"
"Ashland, Ohio","39005","97.3","83.2","113.3","176"
"Polk, Iowa","19153","97.3","91.5","103.5","1111"
"Cherokee, North Carolina","37039","97.3","80.6","117.6","128"
"Lawrence, Tennessee","47099","97.2","81.2","115.6","135"
"Mercer, West Virginia","54055","97.2","84.3","111.7","216"
"Muskogee, Oklahoma","40101","97.2","83.9","112.2","198"
"Hampton, South Carolina","45049","97.2","74.1","125.7","64"
"Blount, Tennessee","47009","97.1","87.9","107.0","431"
"Anderson, Kentucky","21005","97.1","71.9","128.4","54"
"Rabun, Georgia","13241","97.1","75.6","124.7","72"
"Henry, Virginia","51089","97.1","83.8","112.2","199"
"Columbia, New York","36021","97.0","85.0","110.5","247"
"Oconee, South Carolina","45073","97.0","85.8","109.4","296"
"Providence, Rhode Island","44007","97.0","92.2","101.9","1663"
"Bailey, Texas","48017","97.0","59.0","151.4","20"
"Brooke, West Virginia","54009","97.0","77.3","121.0","88"
"Gates, North Carolina","37073","97.0","69.8","133.5","43"
"Perry, Arkansas","5105","96.9","67.7","136.1","37"
"Calumet, Wisconsin","55015","96.9","81.6","114.5","149"
"Multnomah, Oregon","41051","96.9","92.3","101.6","1901"
"Sheridan, Wyoming","56033","96.9","79.1","118.0","112"
"Blount, Alabama","1009","96.9","83.2","112.4","185"
"Transylvania, North Carolina","37175","96.9","82.0","114.6","157"
"Clayton, Iowa","19043","96.9","74.9","124.5","68"
"Fentress, Tennessee","47049","96.9","73.3","126.7","63"
"Teller, Colorado","8119","96.9","77.3","121.2","105"
"Trempealeau, Wisconsin","55121","96.9","78.7","118.5","102"
"St. Johns, Florida","12109","96.9","90.0","104.2","771"
"Carroll, Ohio","39019","96.8","79.0","118.2","108"
"Lexington, South Carolina","45063","96.8","90.0","104.1","799"
"Lawrence, Indiana","18093","96.8","82.0","113.8","159"
"Mason, Kentucky","21161","96.8","71.8","128.3","53"
"Geauga, Ohio","39055","96.8","86.6","108.1","343"
"York, Nebraska","31185","96.8","70.9","130.4","47"
"Harrisonburg, Virginia","51660","96.8","76.8","120.2","84"
"Centre, Pennsylvania","42027","96.8","87.4","106.9","406"
"Muskingum, Ohio","39119","96.8","85.3","109.5","267"
"Pickens, Alabama","1107","96.8","74.1","124.9","65"
"Putnam, Indiana","18133","96.8","79.6","116.9","114"
"Delaware, Indiana","18035","96.7","86.5","108.0","329"
"Aroostook, Maine","23003","96.7","85.6","109.2","287"
"Hart, Kentucky","21099","96.7","71.7","128.1","55"
"Lane, Oregon","41039","96.7","91.1","102.6","1180"
"Chariton, Missouri","29041","96.7","64.9","141.9","30"
"Meade, Kentucky","21163","96.7","75.8","121.8","80"
"Person, North Carolina","37145","96.6","80.5","115.5","134"
"Madison, Kentucky","21151","96.5","83.7","110.8","217"
"Lenawee, Michigan","26091","96.5","85.7","108.3","311"
"Fannin, Texas","48147","96.5","79.5","116.4","116"
"Stanton, Nebraska","31167","96.5","57.3","154.5","19"
"Pembina, North Dakota","38067","96.5","63.5","144.0","29"
"Clearwater, Idaho","16035","96.4","68.7","135.1","42"
"New Madrid, Missouri","29143","96.4","71.9","127.2","54"
"Garvin, Oklahoma","40049","96.4","76.5","120.2","83"
"Poquoson, Virginia","51735","96.4","69.1","132.8","42"
"Madison, Alabama","1089","96.4","90.2","102.8","968"
"Pueblo, Colorado","8101","96.3","87.9","105.4","500"
"Paulding, Ohio","39125","96.3","73.6","124.5","65"
"Nicholas, Kentucky","21181","96.3","59.8","148.7","22"
"Trigg, Kentucky","21221","96.3","73.3","126.3","61"
"Pleasants, West Virginia","54073","96.3","60.2","147.6","24"
"Bracken, Kentucky","21023","96.2","61.3","145.1","25"
"Red River, Texas","48387","96.2","70.4","130.3","48"
"Cross, Arkansas","5037","96.2","71.4","127.6","52"
"Livingston, Kentucky","21139","96.2","66.4","137.6","36"
"Johnson, Indiana","18081","96.2","86.5","106.6","383"
"Val Verde, Texas","48465","96.1","79.3","115.5","115"
"Greenwood, South Carolina","45047","96.1","83.1","110.7","202"
"Audrain, Missouri","29007","96.1","75.2","121.6","76"
"Hardin, Tennessee","47071","96.1","77.1","119.0","94"
"Perry, Tennessee","47135","96.1","64.3","141.0","30"
"Marquette, Michigan","26103","96.1","83.8","110.0","230"
"Clare, Michigan","26035","96.0","79.7","115.5","127"
"Polk, North Carolina","37149","96.0","77.2","119.8","94"
"Schenectady, New York","36093","96.0","87.1","105.5","457"
"Sandusky, Ohio","39143","96.0","82.7","111.0","196"
"Ohio, Indiana","18115","96.0","59.2","151.6","22"
"La Crosse, Wisconsin","55063","96.0","85.6","107.3","326"
"Bingham, Idaho","16011","96.0","79.2","115.4","118"
"Warren, Pennsylvania","42123","96.0","81.2","113.2","155"
"McLean, Kentucky","21149","96.0","65.0","138.3","32"
"Burnet, Texas","48053","95.9","81.5","112.4","168"
"Huron, Ohio","39077","95.9","81.7","111.9","173"
"Kalamazoo, Michigan","26077","95.9","88.5","103.7","662"
"Garrett, Maryland","24023","95.9","78.2","117.0","108"
"Ford, Illinois","17053","95.9","68.9","131.0","43"
"Iron, Missouri","29093","95.9","68.0","133.8","40"
"Wasco, Oregon","41065","95.9","77.0","118.7","95"
"Greene, Missouri","29077","95.9","89.1","103.1","755"
"Howard, Indiana","18067","95.9","84.3","108.7","257"
"Douglas, Nevada","32005","95.8","82.9","110.6","224"
"Colorado, Texas","48089","95.8","75.6","120.8","79"
"Jackson, West Virginia","54035","95.8","77.6","117.5","100"
"Caddo, Oklahoma","40015","95.8","75.8","119.5","82"
"Champaign, Ohio","39021","95.7","78.9","115.3","120"
"Del Norte, California","6015","95.7","75.3","120.0","81"
"Ventura, California","6111","95.7","91.7","99.9","2247"
"Mason, West Virginia","54053","95.7","76.9","118.4","94"
"Logan, Ohio","39091","95.7","80.4","113.4","145"
"Stutsman, North Dakota","38093","95.7","73.7","122.7","68"
"Wagoner, Oklahoma","40145","95.6","82.9","109.7","218"
"Murray, Georgia","13213","95.6","77.5","116.8","105"
"Shannon, South Dakota","46113","95.6","56.4","150.4","20"
"Marion, Oregon","41047","95.5","89.2","102.2","882"
"King and Queen, Virginia","51097","95.5","62.9","143.1","29"
"Arenac, Michigan","26011","95.5","73.7","123.9","68"
"Mason, Illinois","17125","95.5","71.2","127.1","53"
"Allegheny, Pennsylvania","42003","95.5","92.4","98.7","3749"
"Sequatchie, Tennessee","47153","95.5","70.3","127.9","52"
"Alexandria, Virginia","51510","95.4","84.5","107.3","311"
"Williamson, Illinois","17199","95.4","82.7","109.6","210"
"Haralson, Georgia","13143","95.3","75.1","119.6","80"
"Jefferson, Missouri","29099","95.3","87.6","103.4","631"
"Adams, Illinois","17001","95.3","82.8","109.4","214"
"Cherry, Nebraska","31031","95.2","57.0","152.3","20"
"Columbia, Pennsylvania","42037","95.2","82.4","109.6","208"
"Emmet, Michigan","26047","95.2","78.6","114.9","120"
"Jefferson, Colorado","8059","95.2","90.5","100.1","1688"
"Santa Cruz, California","6087","95.2","88.2","102.6","778"
"Comanche, Oklahoma","40031","95.1","83.8","107.5","267"
"Huron, Michigan","26063","95.1","79.2","114.0","129"
"Escambia, Alabama","1053","95.1","78.2","114.8","114"
"New Hanover, North Carolina","37129","95.1","87.6","103.1","623"
"Ray, Missouri","29177","95.1","74.3","120.5","74"
"Solano, California","6095","95.1","89.5","100.9","1169"
"Hamilton, Nebraska","31081","95.1","64.2","137.6","31"
"Twin Falls, Idaho","16083","94.9","82.5","108.6","216"
"Dunn, Wisconsin","55033","94.9","78.6","113.9","125"
"Allen, Indiana","18003","94.8","88.5","101.4","901"
"Casey, Kentucky","21045","94.6","69.5","126.7","50"
"Kiowa, Oklahoma","40075","94.6","64.0","136.8","32"
"McCurtain, Oklahoma","40089","94.6","76.9","115.5","102"
"Lewis, Kentucky","21135","94.5","68.4","128.5","45"
"Collin, Texas","48085","94.5","90.0","99.2","1873"
"Otero, New Mexico","35035","94.5","81.4","109.2","191"
"Prairie, Arkansas","5117","94.5","62.8","139.1","31"
"Meade, South Dakota","46093","94.4","73.4","119.7","75"
"Campbell, Kentucky","21037","94.4","82.7","107.4","252"
"Louisa, Iowa","19115","94.4","64.6","134.1","33"
"Henderson, Texas","48213","94.4","83.3","106.6","281"
"Logan, Arkansas","5083","94.4","73.7","119.9","73"
"Kern, California","6029","94.3","89.8","99.0","1774"
"Charlotte, Virginia","51037","94.3","67.7","129.6","43"
"Dallas, Missouri","29059","94.3","71.1","123.8","58"
"Daviess, Indiana","18027","94.3","75.4","116.7","89"
"Bond, Illinois","17005","94.3","70.4","124.5","54"
"Bedford, Pennsylvania","42009","94.2","80.8","109.4","181"
"Linn, Oregon","41043","94.2","84.9","104.4","391"
"Polk, Oregon","41053","94.2","82.3","107.5","233"
"Mahaska, Iowa","19123","94.2","72.7","120.5","68"
"Benton, Washington","53005","94.1","85.8","103.0","511"
"Douglas, Oregon","41019","94.1","85.4","103.8","444"
"Warren, Tennessee","47177","94.1","77.8","113.2","121"
"San Mateo, California","6081","94.1","90.0","98.4","2049"
"Crisp, Georgia","13081","94.1","72.2","121.0","68"
"West Carroll, Louisiana","22123","94.1","65.5","132.0","36"
"Winston, Alabama","1133","94.1","75.2","117.2","89"
"Simpson, Kentucky","21213","94.1","70.1","124.3","54"
"Lee, Illinois","17103","94.1","77.8","113.2","121"
"Aiken, South Carolina","45003","94.1","85.9","102.8","516"
"Matanuska-Susitna, Alaska","2170","94.0","81.5","107.8","249"
"Lamar, Texas","48277","94.0","79.5","110.7","153"
"Raleigh, West Virginia","54081","94.0","82.4","107.0","250"
"Tioga, New York","36107","94.0","80.3","109.7","173"
"Carroll, Indiana","18015","93.9","72.2","120.9","66"
"Harney, Oregon","41025","93.9","63.4","138.3","31"
"Erath, Texas","48143","93.9","76.2","114.6","102"
"Shelby, Indiana","18145","93.9","78.3","112.1","134"
"Cascade, Montana","30013","93.9","82.5","106.5","251"
"Hill, Montana","30041","93.9","66.8","128.5","42"
"Jefferson, Texas","48245","93.9","86.6","101.6","656"
"Winneshiek, Iowa","19191","93.8","72.5","120.4","68"
"Collier, Florida","12021","93.8","89.0","98.8","1593"
"Ellis, Texas","48139","93.8","84.2","104.1","390"
"Grady, Oklahoma","40051","93.8","79.6","110.1","162"
"Bon Homme, South Dakota","46009","93.7","60.3","141.1","25"
"Greene, New York","36039","93.7","80.3","109.1","181"
"Amador, California","6005","93.7","79.9","110.0","170"
"Allegan, Michigan","26005","93.6","83.4","104.8","332"
"Ste. Genevieve, Missouri","29186","93.6","70.8","122.3","61"
"Ulster, New York","36111","93.5","85.9","101.6","595"
"Payette, Idaho","16075","93.4","72.4","119.1","69"
"Burnett, Wisconsin","55013","93.4","73.3","119.8","77"
"Crawford, Wisconsin","55023","93.4","71.5","121.3","63"
"Columbia, Wisconsin","55021","93.4","79.9","108.8","182"
"Midland, Michigan","26111","93.2","82.0","105.8","255"
"Kay, Oklahoma","40071","93.2","77.8","110.8","135"
"Knox, Indiana","18083","93.2","75.8","113.5","105"
"Columbia, Florida","12023","93.2","81.0","106.9","216"
"Juneau, Alaska","2110","93.1","71.3","119.5","83"
"Pulaski, Missouri","29169","93.1","73.3","116.2","81"
"Gentry, Missouri","29075","93.1","58.3","144.2","22"
"Kewaunee, Wisconsin","55061","93.1","72.8","118.3","74"
"Orange, North Carolina","37135","93.0","82.8","104.1","336"
"Heard, Georgia","13149","93.0","63.7","132.2","35"
"Campbell, Tennessee","47013","93.0","77.7","110.9","134"
"Dodge, Wisconsin","55027","93.0","82.0","105.2","270"
"Wayne, Indiana","18177","93.0","80.3","107.2","199"
"Cass, Illinois","17017","92.9","65.3","128.9","38"
"Cass, Texas","48067","92.8","75.4","113.5","103"
"Charlton, Georgia","13049","92.8","64.5","129.7","37"
"Pasco, Florida","12101","92.8","88.5","97.3","1777"
"Lincoln, Oregon","41041","92.8","80.1","107.6","208"
"Henry, Ohio","39069","92.8","73.5","116.1","82"
"Washington, Oregon","41067","92.8","87.5","98.2","1283"
"Newport, Rhode Island","44005","92.7","82.0","104.5","286"
"Orange, Florida","12095","92.7","89.2","96.4","2757"
"Orange, California","6059","92.7","90.6","94.8","7717"
"Kauai, Hawaii","15007","92.7","80.5","106.3","230"
"Hancock, Ohio","39063","92.7","80.4","106.4","214"
"Erie, Ohio","39043","92.7","81.8","104.9","271"
"Buchanan, Missouri","29021","92.6","80.8","105.8","231"
"Robertson, Texas","48395","92.6","68.5","123.3","51"
"Madison, Ohio","39097","92.6","76.2","111.6","120"
"Little River, Arkansas","5081","92.6","65.8","128.1","42"
"Hardin, Ohio","39065","92.6","73.5","115.5","84"
"Spencer, Indiana","18147","92.6","71.6","118.6","70"
"Pike, Indiana","18125","92.6","66.2","127.5","42"
"Pottawattamie, Iowa","19155","92.6","81.8","104.6","277"
"Clay, Nebraska","31035","92.6","56.7","145.6","21"
"Louisa, Virginia","51109","92.5","76.5","111.5","125"
"Logan, Oklahoma","40083","92.5","77.0","110.4","133"
"Martin, Florida","12085","92.5","85.5","100.1","684"
"Randolph, West Virginia","54083","92.5","75.5","112.7","107"
"Coos, New Hampshire","33007","92.5","76.8","111.1","128"
"McCormick, South Carolina","45065","92.5","67.9","127.7","50"
"Sullivan, Tennessee","47163","92.5","84.7","100.9","535"
"Scioto, Ohio","39145","92.5","80.6","105.8","226"
"Seward, Nebraska","31159","92.4","68.1","123.1","49"
"Putnam, West Virginia","54079","92.4","78.5","108.3","168"
"Moore, Texas","48341","92.4","65.6","125.8","41"
"Cheboygan, Michigan","26031","92.3","75.6","112.8","113"
"Union, Mississippi","28145","92.3","72.2","116.5","75"
"St. Mary's, Maryland","24037","92.3","81.5","104.0","282"
"Gladwin, Michigan","26051","92.3","75.3","112.9","108"
"Salem, Virginia","51775","92.3","71.7","117.5","72"
"Blackford, Indiana","18009","92.3","65.8","127.4","41"
"Travis, Texas","48453","92.2","88.1","96.6","2128"
"Luce, Michigan","26095","92.2","58.8","141.1","24"
"Shawano, Wisconsin","55115","92.2","77.7","108.9","147"
"Clear Creek, Colorado","8019","92.1","65.4","130.4","43"
"Fall River, South Dakota","46047","92.1","61.9","137.9","32"
"Mitchell, North Carolina","37121","92.1","70.1","120.6","61"
"La Salle, Louisiana","22059","92.1","66.3","125.3","43"
"Covington, Alabama","1039","92.1","76.0","110.9","120"
"Owyhee, Idaho","16073","92.0","63.0","130.6","34"
"Belmont, Ohio","39013","92.0","80.3","105.3","232"
"Sarasota, Florida","12115","92.0","87.8","96.3","2025"
"Lewis, Tennessee","47101","92.0","64.4","128.8","38"
"Minidoka, Idaho","16067","91.9","69.5","119.6","58"
"Franklin, Missouri","29071","91.9","81.5","103.3","300"
"Alameda, California","6001","91.9","88.9","94.9","3907"
"Tillman, Oklahoma","40141","91.8","58.8","139.0","25"
"Iowa, Wisconsin","55049","91.8","70.8","117.4","71"
"Hutchinson, Texas","48233","91.8","70.3","118.3","64"
"Marin, California","6041","91.8","85.8","98.2","906"
"Waushara, Wisconsin","55137","91.8","74.8","112.5","105"
"Nantucket, Massachusetts","25019","91.7","61.6","132.4","31"
"Mineral, Nevada","32021","91.7","54.6","153.3","19"
"Umatilla, Oregon","41059","91.7","79.5","105.4","210"
"Meigs, Ohio","39105","91.7","71.8","116.2","76"
"Athens, Ohio","39009","91.6","76.8","108.7","146"
"Parker, Texas","48367","91.6","82.0","102.0","359"
"Taylor, Iowa","19173","91.6","58.4","140.8","24"
"Grand, Utah","49019","91.6","61.2","133.3","31"
"Nevada, California","6057","91.6","82.8","101.3","426"
"Hill, Texas","48217","91.5","75.7","110.1","122"
"Grafton, New Hampshire","33009","91.5","81.3","102.9","304"
"Union, Tennessee","47173","91.5","69.7","119.0","64"
"Barnes, North Dakota","38003","91.5","65.0","127.2","40"
"Watauga, North Carolina","37189","91.5","76.7","108.8","143"
"Wilbarger, Texas","48487","91.5","64.3","127.2","38"
"Carteret, North Carolina","37031","91.4","80.3","103.9","262"
"Laurens, South Carolina","45059","91.4","78.8","105.6","199"
"Yadkin, North Carolina","37197","91.4","75.3","110.2","118"
"Green, Wisconsin","55045","91.4","75.0","110.6","115"
"Millard, Utah","49027","91.4","64.2","127.2","38"
"Waupaca, Wisconsin","55135","91.4","78.4","106.4","181"
"Hancock, Indiana","18059","91.3","78.8","105.4","201"
"Graves, Kentucky","21083","91.3","75.1","110.3","115"
"Harrison, Texas","48203","91.3","78.4","105.8","189"
"Grant, Washington","53025","91.2","79.5","104.1","230"
"Woods, Oklahoma","40151","91.2","59.4","135.3","26"
"Marquette, Wisconsin","55077","91.1","70.2","118.4","66"
"Cumberland, Illinois","17035","91.1","61.7","130.8","32"
"Winnebago, Illinois","17201","91.1","84.8","97.8","806"
"Hempstead, Arkansas","5057","91.1","70.3","116.7","67"
"Hardin, Texas","48199","91.1","77.0","107.2","155"
"Grundy, Tennessee","47061","91.1","66.1","123.9","46"
"Plumas, California","6063","91.0","72.6","114.5","91"
"Beaver, Pennsylvania","42007","91.0","83.4","99.2","553"
"Waldo, Maine","23027","91.0","76.0","108.6","142"
"Custer, Oklahoma","40039","91.0","70.0","116.3","65"
"Washington, Tennessee","47179","91.0","81.8","101.1","369"
"Chaves, New Mexico","35005","91.0","77.5","106.2","166"
"Franklin, Vermont","50011","91.0","75.8","108.5","138"
"Coffee, Georgia","13069","90.9","74.0","110.6","107"
"Mesa, Colorado","8077","90.9","82.5","100.0","446"
"Lebanon, Pennsylvania","42075","90.9","82.2","100.3","414"
"Berrien, Georgia","13019","90.9","68.4","119.2","56"
"Posey, Indiana","18129","90.9","71.3","114.7","79"
"Albemarle, Virginia","51003","90.9","80.6","102.3","294"
"Union, Pennsylvania","42119","90.9","75.6","108.5","128"
"Susquehanna, Pennsylvania","42115","90.9","77.2","106.8","164"
"Weld, Colorado","8123","90.8","83.5","98.6","626"
"Franklin, Georgia","13119","90.8","69.6","116.9","66"
"Montgomery, Kentucky","21173","90.8","70.6","115.3","72"
"Dewey, Oklahoma","40043","90.8","51.8","152.1","16"
"Tattnall, Georgia","13267","90.7","68.9","117.3","64"
"Kanawha, West Virginia","54039","90.7","83.4","98.7","591"
"Benton, Missouri","29015","90.7","72.5","114.2","92"
"Noble, Oklahoma","40103","90.7","62.7","128.2","35"
"Linn, Iowa","19113","90.7","83.2","98.7","566"
"Henderson, Tennessee","47077","90.7","71.2","114.3","79"
"Pope, Arkansas","5115","90.7","77.1","106.2","162"
"Ogle, Illinois","17141","90.7","76.9","106.5","158"
"Calaveras, California","6009","90.6","78.1","105.3","202"
"Hays, Texas","48209","90.6","81.1","100.9","373"
"Santa Rosa, Florida","12113","90.6","82.1","99.7","450"
"Lancaster, Pennsylvania","42071","90.6","86.0","95.4","1494"
"Cherokee, Texas","48073","90.5","76.0","107.0","144"
"Livingston, Missouri","29117","90.5","65.1","123.7","43"
"Mineral, West Virginia","54057","90.5","72.7","112.0","94"
"Fayette, West Virginia","54019","90.5","76.1","107.1","151"
"Maverick, Texas","48323","90.5","73.8","109.7","105"
"Adams, Indiana","18001","90.4","71.4","112.9","80"
"Leon, Florida","12073","90.4","83.1","98.3","609"
"Anderson, Texas","48001","90.4","76.1","106.7","152"
"Edwards, Illinois","17047","90.4","56.8","140.3","23"
"Bladen, North Carolina","37017","90.3","73.9","109.8","114"
"Blair, Pennsylvania","42013","90.3","81.5","100.0","394"
"Los Angeles, California","6037","90.3","89.1","91.5","22208"
"Dane, Wisconsin","55025","90.3","84.9","95.8","1172"
"Greenbrier, West Virginia","54025","90.3","74.5","108.8","122"
"Sutter, California","6101","90.3","79.1","102.8","238"
"Clay, Tennessee","47027","90.3","59.9","134.5","29"
"Jerome, Idaho","16053","90.2","66.6","119.4","51"
"Bastrop, Texas","48021","90.2","77.7","104.2","212"
"Searcy, Arkansas","5129","90.2","61.1","132.0","33"
"Tulare, California","6107","90.1","84.0","96.4","870"
"Wabash, Illinois","17185","90.1","63.7","125.2","39"
"Wayne, Georgia","13305","90.1","70.9","113.2","79"
"Callaway, Missouri","29027","90.1","74.0","108.6","120"
"Cook, Georgia","13075","90.1","65.0","122.2","45"
"Lee, Kentucky","21129","90.0","55.4","141.1","22"
"Pinellas, Florida","12103","90.0","87.0","93.2","3425"
"Lake, Ohio","39085","90.0","83.3","97.0","710"
"Ogemaw, Michigan","26129","89.9","71.7","112.8","88"
"Schuyler, New York","36097","89.9","68.5","117.0","64"
"Butler, Ohio","39017","89.9","83.9","96.1","916"
"Union, Illinois","17181","89.9","68.4","117.2","60"
"Fremont, Colorado","8043","89.9","76.5","105.3","166"
"Cheshire, New Hampshire","33005","89.9","78.5","102.6","237"
"Ashe, North Carolina","37009","89.9","72.8","110.8","102"
"Alachua, Florida","12001","89.8","82.5","97.7","585"
"Polk, Georgia","13233","89.8","73.5","108.8","110"
"Colbert, Alabama","1033","89.7","76.3","105.1","164"
"Knox, Maine","23013","89.7","75.8","106.1","154"
"Barton, Missouri","29011","89.6","63.2","124.9","38"
"Upshur, West Virginia","54097","89.5","70.8","112.3","82"
"Stephens, Oklahoma","40137","89.4","74.7","106.4","135"
"Cumberland, Maine","23005","89.4","83.3","95.9","841"
"Moffat, Colorado","8081","89.4","60.1","128.3","34"
"Dawson, Georgia","13085","89.4","69.8","113.5","79"
"Sebastian, Arkansas","5131","89.4","79.6","100.1","317"
"Kaufman, Texas","48257","89.3","78.0","101.8","252"
"Callahan, Texas","48059","89.3","65.1","121.0","46"
"Madison, Missouri","29123","89.3","62.4","125.0","37"
"Clay, West Virginia","54015","89.3","59.3","131.4","30"
"Fulton, Illinois","17057","89.2","73.4","107.9","113"
"Wayne, Iowa","19185","89.2","55.0","140.3","21"
"Vance, North Carolina","37181","89.2","73.5","107.5","123"
"Rhea, Tennessee","47143","89.2","72.2","109.4","101"
"Kleberg, Texas","48273","89.2","68.8","113.9","66"
"Lassen, California","6035","89.1","69.9","111.9","81"
"Geneva, Alabama","1061","89.1","70.8","111.4","85"
"Walsh, North Dakota","38099","89.0","62.7","124.5","38"
"McKean, Pennsylvania","42083","89.0","74.1","106.3","130"
"Northumberland, Pennsylvania","42097","89.0","79.2","99.8","310"
"Tom Green, Texas","48451","89.0","78.8","100.2","283"
"Botetourt, Virginia","51023","89.0","73.6","107.5","124"
"Macon, Tennessee","47111","88.9","66.9","116.0","60"
"Wayne, West Virginia","54099","88.9","74.1","106.2","131"
"Rowan, Kentucky","21205","88.9","66.6","116.6","55"
"Chittenden, Vermont","50007","88.8","79.9","98.4","392"
"Greene, Ohio","39057","88.8","80.6","97.6","456"
"Tuscola, Michigan","26157","88.8","76.0","103.5","178"
"Grand Forks, North Dakota","38035","88.7","74.7","104.6","152"
